path,version,release_date,time_elapsed,Pkg_J,Cor_J,RAM_J,GFX_J,Avg_MHz,Busy%,IPC,IRQ,POLL,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,Totl%C0,Any%C0,GFX%C0,CPUGFX%,time_elapsed_sec,CPU_Utilization,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend,CPI,ILP,IPC_perf,cycles,freq_cycles_GHz,instructions,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,cycles,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,SWAP,CODE,DATA,nMaj,nDRT,USED
nbody_50000000_v2_compatible_O3flag,g++-4.9,2015-06-26,8.454791,154.5,132.985,5.055,0.05,497.5,12.614999999999998,3.105,11138.5,24.0,0.07500000000000001,0.04,0.02,0.32,0.0,5.645,4.5,76.685,13.445,0.02,0.475,73.385,96.0,96.5,98.91499999999999,100.965,99.24,0.8,0.78,8.464974807,0.99,0.77,0.13,0.0,0.11,131796919630.0,17125776729.36,101466752545.62,0.0,14497661159.3,0.32,7.1,3.16,32949229907.5,3.892,104041573376.5,0.0,0.0,2.08,32949229907.5,104041573376.5,3.16,8463.91,1.0,32957241960.0,3.894,5.5,15835662584.0,200487778.0,8463.92,1.0,2.0,16408891845.0,113744.5,0.0,15659883775.0,137.0,137.0,0.0,608279.0,64157.5,8.068,31009739345.0,446546.0,51107.0,3353.0,923275.5,31023429632.5,362.0,86579.5,12137.0,3.68,6643712.0,1986560.0,1806336.0,100.0,0.0,1.0,2.0,0.0,4096.0,569344.0,0.0,0.0,1986560.0
nbody_50000000_v2_compatible_O3flag,g++-5,2017-10-10,8.5302085,156.965,135.20499999999998,5.105,0.05,498.0,12.66,3.14,10055.5,14.5,0.13,0.055,0.03,0.365,0.0,4.5649999999999995,4.435,77.755,13.56,0.035,0.49,73.31,96.0,96.5,98.975,101.295,99.355,0.795,0.775,8.504057224499999,0.99,0.78,0.12,0.0,0.1,134216831328.0,16106019759.36,104580809101.42,0.0,13421683132.8,0.31,7.18,3.2,33554207832.0,3.944,107074627729.5,0.0,0.0,2.0999999999999996,33554207832.0,107074627729.5,3.1950000000000003,8502.95,1.0,33558296510.0,3.943,5.0,15986514456.0,202368637.0,8502.970000000001,1.0,2.0,16352151711.0,96953.0,0.0,15667944003.0,139.0,139.0,0.0,685828.5,60556.0,9.235,31854875460.5,433358.5,65138.0,3545.5,1044791.5,31869519919.0,453.5,88590.5,24246.0,3.68,6643712.0,1986560.0,1810432.0,100.0,0.0,1.0,3.0,0.0,4096.0,569344.0,0.0,0.0,1986560.0
nbody_50000000_v2_compatible_O3flag,g++-6,2018-10-26,8.169640000000001,148.57999999999998,127.75999999999999,4.885,0.05,496.0,12.61,3.21,12875.5,27.0,0.08499999999999999,0.04,0.03,0.43,0.0,6.55,8.22,70.75,13.68,0.03,0.675,73.025,96.0,96.5,98.91499999999999,101.025,99.095,0.79,0.77,8.1943936675,0.99,0.79,0.11,0.0,0.1,127367839816.0,14010462379.76,100612597370.1,0.0,12735771819.0,0.31,7.325,3.26,31841959954.0,3.889,103712749239.5,0.0,0.0,2.09,31841959954.0,103712749239.5,3.26,8193.265,1.0,31827860056.5,3.89,6.0,15310216337.0,193774592.0,8193.275,1.0,2.0,16354213623.0,107093.0,0.0,15457946704.5,137.5,137.5,0.0,733316.0,50168.0,8.839,30351433826.0,407882.0,46354.0,3417.5,962174.5,30363240612.0,435.5,91645.0,19888.5,3.68,6643712.0,1957888.0,1777664.0,100.0,0.0,1.0,3.0,0.0,4096.0,569344.0,0.0,0.0,1957888.0
nbody_50000000_v2_compatible_O3flag,g++-7,2019-11-14,8.505926,154.05,132.615,5.09,0.05,498.5,12.65,3.1550000000000002,15865.5,17.0,0.12,0.045,0.04,0.47,0.0,7.165,9.7,68.265,14.059999999999999,0.045,0.7150000000000001,72.64500000000001,96.0,97.0,99.06,101.23,98.86,0.775,0.755,8.393174602,0.99,0.79,0.11,0.0,0.1,132390278648.0,14562930651.279999,104419592192.62,0.0,13239027864.800001,0.31,7.21,3.225,33097569662.0,3.9455,106728333136.0,0.0,0.0,2.0949999999999998,33097569662.0,106728333136.0,3.23,8392.145,1.0,33088090419.5,3.947,7.0,15785770602.5,199847868.0,8392.165,1.0,2.0,16358223069.5,90792.0,0.0,15707271675.5,137.0,137.0,0.0,721521.5,68157.0,8.8045,31409155839.0,432496.0,63084.5,3046.0,1061860.5,31410194957.0,924.5,78038.0,12326.0,3.68,6643712.0,2002944.0,1826816.0,100.0,0.0,1.0,4.0,0.0,4096.0,569344.0,0.0,0.0,2002944.0
nbody_50000000_v2_compatible_O3flag,g++-8,2021-05-14,8.399064,149.39,129.39,5.03,0.05,505.5,12.690000000000001,3.11,18399.5,37.5,0.09,0.05,0.035,0.625,0.005,7.485,5.07,68.18,13.965,0.04,0.895,72.415,96.5,97.0,99.11500000000001,101.48,99.32499999999999,0.775,0.76,8.1649998765,0.99,0.77,0.14,0.0,0.09,127632588324.0,17868562365.36,98277093009.48001,0.0,11486932949.16,0.31,7.11,3.18,31908147081.0,3.9115,101361092548.5,0.0,0.0,2.085,31908147081.0,101361092548.5,3.18,8163.79,1.0,31908998795.0,3.91,6.5,15300282242.5,193743232.5,8163.8150000000005,1.0,2.0,16654909547.0,78953.0,0.0,15610251809.5,137.0,137.0,0.0,830967.0,71418.0,8.4625,29221382445.5,462460.0,72331.0,3593.5,1129794.0,29218315962.0,279.0,100152.5,10992.0,3.68,6643712.0,1994752.0,1814528.0,100.0,0.0,1.0,4.0,0.0,4096.0,569344.0,0.0,0.0,1994752.0
nbody_50000000_v2_compatible_O3flag,g++-9,2022-05-27,8.377051999999999,153.92000000000002,132.63,5.005000000000001,0.05,497.5,12.615,3.14,13860.5,23.0,0.095,0.045,0.025,0.37,0.0,6.41,8.81,69.1,13.79,0.03,0.585,73.005,95.5,96.5,98.955,101.045,98.99000000000001,0.795,0.775,8.4394463615,0.99,0.77,0.13,0.0,0.1,131094965420.0,17041998879.880001,100943123373.4,0.0,13109496542.0,0.31,7.03,3.19,32773741355.0,3.899,104706967474.0,0.0,0.0,2.085,32773741355.0,104706967474.0,3.19,8438.355,1.0,32784087520.0,3.8964999999999996,6.0,15817998862.5,200189923.0,8438.365,1.0,2.0,16696799218.5,91712.5,0.0,15999485135.5,138.0,138.0,0.0,700165.0,56602.0,8.4755,29981030777.0,421050.0,43567.5,3322.0,990818.5,29971309732.0,829.5,83856.5,11360.0,3.68,6643712.0,1994752.0,1816576.0,100.0,0.0,1.0,1.0,0.0,4096.0,569344.0,0.0,0.0,1994752.0
nbody_50000000_v2_compatible_O3flag,g++-10,2023-07-07,8.7688425,160.945,138.615,5.245,0.05,499.0,12.61,3.1,12544.5,21.5,0.125,0.04,0.03,0.44499999999999995,0.0,6.015,6.82,73.85499999999999,13.665,0.04,0.66,73.01,97.5,98.0,98.75999999999999,101.105,99.11500000000001,0.775,0.76,9.0838874645,0.99,0.77,0.14,0.0,0.1,137180717210.0,19198925775.4,105629152251.7,0.0,13718071721.0,0.32,7.05,3.16,34295179302.5,3.776,108203611754.5,0.0,0.0,2.0149999999999997,34295179302.5,108203611754.5,3.1550000000000002,9082.315,1.0,34290258468.5,3.776,9.0,17009933432.5,215352910.5,9082.355,1.0,2.0,17906182955.5,76720.5,0.0,16707631066.0,138.0,138.0,0.0,1055921.5,86813.5,8.7285,30678144072.0,527678.0,77267.5,4264.5,1322692.0,30649719285.5,859.5,89501.5,14672.5,4.27,6647808.0,2045952.0,1867776.0,100.0,0.0,1.0,3.0,0.0,0.0,569344.0,0.0,0.0,2045952.0
nbody_50000000_v2_compatible_O3flag,g++-11,2023-05-29,8.730402999999999,155.945,134.54000000000002,5.234999999999999,0.05,498.0,12.675,3.12,19433.5,8.0,0.08499999999999999,0.035,0.03,0.69,0.0,8.760000000000002,9.46,67.72,14.094999999999999,0.03,0.9750000000000001,72.07499999999999,95.5,97.0,99.17,101.38,99.055,0.77,0.765,8.611488574500001,0.99,0.78,0.14,0.0,0.08,134277012904.0,18798781806.56,104713742900.52,0.0,10742161032.32,0.31,7.14,3.2,33569253226.0,3.932,107325418784.5,0.0,0.0,2.09,33569253226.0,107325418784.5,3.2,8610.435000000001,1.0,33571437721.5,3.9314999999999998,3.5,16095493482.5,203760944.5,8610.445,1.0,2.0,17910379134.0,56907.0,0.0,16464546460.5,137.5,137.5,0.0,627049.5,52266.0,7.801,30681578373.5,427902.5,45066.5,2947.0,972753.0,30653501725.0,374.0,82079.0,11400.5,3.685,6647808.0,1986560.0,1810432.0,100.0,0.0,1.0,2.0,0.0,8192.0,569344.0,0.0,0.0,1986560.0
nbody_50000000_v2_compatible_O3flag,g++-12,2023-05-08,8.517812500000002,156.785,135.185,5.095000000000001,0.05,497.5,12.625,3.145,14710.5,12.5,0.1,0.04,0.03,0.5,0.0,7.57,9.094999999999999,69.31,13.785,0.025,0.655,72.93,96.5,97.0,99.06,101.10499999999999,99.23,0.765,0.75,8.5664295635,0.99,0.78,0.14,0.0,0.08,132828485182.0,18595987925.480003,103451021444.16,0.0,10623690844.96,0.31,7.09,3.2,33207121295.5,3.9035,106279798014.5,0.0,0.0,2.08,33207121295.5,106279798014.5,3.2,8565.34,1.0,33190470495.5,3.9025,5.0,16044095584.5,203113852.0,8565.349999999999,1.0,2.0,17553504821.5,92476.5,0.0,16205879018.0,137.0,137.0,0.0,1051798.5,68930.0,6.234,30205325602.0,474706.0,69560.5,3401.5,1165025.5,30215534312.5,562.0,83196.0,11398.5,4.85,6643712.0,1953792.0,1773568.0,100.0,0.0,1.0,3.0,0.0,0.0,569344.0,0.0,0.0,1953792.0
nbody_50000000_v2_compatible_O3flag,g++-13,2023-04-26,8.1520195,150.545,129.9,4.88,0.05,500.5,12.64,3.225,10827.0,24.5,0.11499999999999999,0.05500000000000001,0.04,0.38,0.0,6.21,6.390000000000001,74.14,13.65,0.04,0.525,73.12,96.0,96.5,98.875,101.22999999999999,99.16,0.79,0.77,8.205572333,0.99,0.8,0.12,0.0,0.08,127823233866.0,15338788063.919998,102169711278.40001,0.0,10225858709.28,0.3,7.4350000000000005,3.29,31955808466.5,3.916,105127188724.5,0.0,0.0,2.085,31955808466.5,105127188724.5,3.29,8204.46,1.0,31958089981.0,3.915,4.5,15395424053.5,194862604.5,8204.485,1.0,2.0,17457404769.5,65894.5,0.0,16948921458.5,138.0,138.0,0.0,721168.0,55346.0,8.4655,30317849813.5,414427.0,54104.0,3129.5,964097.0,30314078271.5,380.5,54704.0,10748.5,3.68,6647808.0,1970176.0,1794048.0,100.0,0.0,1.0,3.0,0.0,8192.0,569344.0,0.0,0.0,1970176.0
nbody_50000000_v2_original,g++-6,2018-10-26,30.600831,505.32,427.105,18.265,0.12000000000000001,514.0,12.6,2.025,37429.0,40.0,0.08,0.035,0.02,0.27,0.0,4.755,4.54,77.4,13.649999999999999,0.025,0.42,73.32,94.0,95.5,99.17,100.955,99.16,0.6,0.585,30.829618439,1.0,0.57,0.005,0.02,0.41,490731850696.0,2452738064.5,279616139650.62,9814637013.920002,201148897157.58,0.49,5.89,2.06,122682962674.0,4.023,252457301393.0,0.0,0.0,2.145,122682962674.0,252457301393.0,2.06,30826.0,1.0,122678776034.5,4.023,4.0,57971396969.5,733844973.5,30826.055,1.0,5.0,21655000638.5,50259390.5,0.0,62278153867.5,142.5,142.5,0.0,2634274.0,192845.5,6.760999999999999,104708350014.0,1597908.5,183014.0,8693.0,4005774.5,104662740782.0,477.0,28991.0,44014.0,15.425,6684672.0,1986560.0,1810432.0,100.0,0.0,1.0,5.0,0.0,8192.0,606208.0,0.0,0.0,1986560.0
nbody_50000000_v2_original,g++-7,2019-11-14,31.996722,496.93,418.35,19.09,0.12,489.5,12.605,2.03,18386.0,32.0,0.035,0.03,0.015,0.13,0.0,3.01,0.185,83.97,13.004999999999999,0.02,0.185,74.215,89.5,91.0,99.13499999999999,100.77,99.655,0.595,0.5800000000000001,32.227929939,1.0,0.57,0.01,0.02,0.405,494409150134.0,4954339544.200001,281024150892.95996,9888183002.68,200238216914.26,0.49,5.865,2.04,123602287533.5,3.8335,252530355550.5,0.0,0.0,2.04,123602287533.5,252530355550.5,2.04,32224.77,1.0,123625703198.5,3.833,6.0,60630986853.5,767636327.0,32224.83,1.0,5.0,21663768543.0,50269203.0,0.0,62278626178.0,142.5,142.5,0.0,3199546.5,214498.5,6.668,104698594335.0,1740656.0,191791.5,11666.5,3971791.5,104666669011.5,1066.0,30796.5,50840.5,16.58,6684672.0,1982464.0,1806336.0,100.0,0.0,1.0,3.0,0.0,8192.0,606208.0,0.0,0.0,1982464.0
nbody_50000000_v2_original,g++-8,2021-05-14,31.164395,482.88,406.21000000000004,18.59,0.12,499.5,12.63,1.955,17604.5,28.0,0.060000000000000005,0.025,0.015,0.12,0.0,3.265,0.115,83.75,13.24,0.02,0.165,73.97,93.5,93.5,99.08500000000001,101.14500000000001,99.65,0.605,0.595,31.080755419,1.0,0.55,0.005,0.02,0.43,489432613224.0,2445965029.38,268826325047.5,9788652264.48,210456023686.32,0.51,5.86,1.975,122358153306.0,3.949,241646371010.5,0.0,0.0,2.09,122358153306.0,241646371010.5,1.975,31078.239999999998,1.0,122356386877.5,3.9485,4.0,58803328129.0,744367978.5,31078.285000000003,1.0,10.0,21659794716.0,50208380.5,0.0,62225078085.0,143.0,143.0,0.0,2472758.5,157294.5,7.955500000000001,104629663236.0,1489836.0,176229.0,8847.0,3892398.0,104623022175.0,298.5,18554.0,47112.0,15.43,6680576.0,1986560.0,1810432.0,100.0,0.0,1.0,3.0,0.0,0.0,606208.0,0.0,0.0,1986560.0
nbody_50000000_v2_original,g++-9,2022-05-27,31.7423755,485.20500000000004,405.08,18.935000000000002,0.115,488.0,12.625,2.115,18214.0,27.5,0.03,0.03,0.01,0.12,0.0,3.2,0.265,83.72,13.09,0.015,0.175,74.12,89.5,92.0,99.13,100.955,99.675,0.6000000000000001,0.5900000000000001,33.7281881855,1.0,0.59,0.01,0.02,0.37,488093547830.0,4880935478.299999,287938531321.8,9761870956.599998,180594612697.1,0.47,5.94,2.14,122023386957.5,3.6245000000000003,261414845096.0,0.0,0.0,1.92,122023386957.5,261414845096.0,2.14,33725.255000000005,1.0,122022357240.5,3.624,4.0,63826148454.5,808000676.0,33725.305,1.0,13.0,21658530631.5,50252990.5,0.0,62225212557.0,142.5,142.5,0.0,1568315.5,150751.5,9.5345,104635652198.5,1419221.0,98851.0,7644.0,2989904.0,104631588668.5,918.5,27296.5,36598.5,16.575,6684672.0,1974272.0,1794048.0,100.0,0.0,1.0,5.0,0.0,8192.0,606208.0,0.0,0.0,1974272.0
nbody_50000000_v2_original,g++-10,2023-07-07,31.3555295,478.40999999999997,401.99,18.705,0.12,490.0,12.625,2.13,16838.5,20.0,0.045,0.03,0.01,0.11499999999999999,0.0,2.9,0.10500000000000001,84.155,13.14,0.02,0.165,74.00999999999999,85.5,86.0,99.125,101.055,99.64500000000001,0.615,0.605,31.418677356,1.0,0.59,0.01,0.02,0.38,486608422186.0,4866084221.86,287785557758.45996,9732168443.72,184911200430.68,0.47,5.91,2.135,121652105546.5,3.8505000000000003,259902388642.5,0.0,0.0,2.04,121652105546.5,259902388642.5,2.14,31416.04,1.0,121644121559.5,3.85,4.0,59343205628.5,751228303.5,31416.075,1.0,12.5,21656614606.5,50209399.0,0.0,62226437834.5,141.5,141.5,0.0,2409901.0,236259.0,9.1595,104625339207.5,1537133.0,166369.5,9751.0,3613228.5,104637842654.0,674.5,22243.5,46682.0,15.44,6684672.0,1982464.0,1802240.0,100.0,0.0,1.0,3.0,0.0,0.0,606208.0,0.0,0.0,1982464.0
nbody_50000000_v2_original,g++-11,2023-05-29,32.8533715,469.33000000000004,386.43,19.685000000000002,0.115,476.5,12.625,2.08,16988.0,32.5,0.05,0.02,0.01,0.12,0.0,2.7649999999999997,0.09,84.3,12.98,0.01,0.16999999999999998,74.2,84.0,84.0,99.03,101.02,99.715,0.595,0.585,33.120461614999996,1.0,0.58,0.01,0.02,0.39,492350800530.0,4924917350.2,285563464307.4,9847016010.599998,192008194489.8,0.48,5.82,2.1,123087700132.5,3.727,258355256841.0,0.0,0.0,1.9849999999999999,123087700132.5,258355256841.0,2.1,33116.975,1.0,123087824530.0,3.727,3.0,62248418943.0,787895678.5,33117.045,1.0,16.0,20062191931.0,50217108.0,0.0,62233544916.5,143.5,143.5,0.0,2014550.0,156141.5,7.88,104647425625.0,1496540.0,141482.5,7584.5,3385054.5,104638287899.5,449.5,20673.5,44734.5,16.585,6684672.0,1998848.0,1822720.0,100.0,0.0,1.0,4.0,0.0,0.0,606208.0,0.0,0.0,1998848.0
nbody_50000000_v2_original,g++-12,2023-05-08,33.2615275,482.755,392.495,19.93,0.12,505.0,12.614999999999998,2.075,16553.0,27.5,0.035,0.025,0.01,0.1,0.0,2.915,0.095,84.14500000000001,12.99,0.01,0.17,74.2,85.5,86.0,99.14,101.05000000000001,99.74000000000001,0.61,0.6,32.8847510535,1.0,0.58,0.01,0.02,0.39,492528726858.0,4925287268.58,285666661577.64,9850574537.16,192086203474.62,0.48,5.825,2.1,123132181714.5,3.751,258386967718.0,0.0,0.0,2.0,123132181714.5,258386967718.0,2.1,32881.62,1.0,123095150210.0,3.7504999999999997,4.5,61810656192.5,782395227.5,32881.66,1.0,13.0,20057433019.5,50178607.5,0.0,62214515873.5,141.5,141.5,0.0,2345672.0,188538.5,7.582,104625409801.5,1599654.5,143807.0,9889.5,3723294.0,104616696004.5,422.0,18710.0,47089.5,16.58,6684672.0,1990656.0,1814528.0,100.0,0.0,1.0,2.5,0.0,8192.0,606208.0,0.0,0.0,1990656.0
nbody_50000000_v2_original,g++-13,2023-04-26,22.1441045,364.31,308.935,13.27,0.10500000000000001,507.5,12.63,2.32,12806.0,23.0,0.08,0.03,0.02,0.165,0.0,3.38,0.135,83.405,13.065000000000001,0.02,0.245,74.06,85.5,86.5,98.965,100.92,99.65,0.705,0.695,22.367104521999998,1.0,0.62,0.01,0.02,0.35,352565126030.0,3525651260.3,218590378138.6,7051302520.6,123397794110.5,0.43,6.27,2.35,88141281507.5,3.9435000000000002,207216929595.0,0.0,0.0,2.0999999999999996,88141281507.5,207216929595.0,2.35,22365.065000000002,1.0,88157219854.5,3.9445,3.5,41965718602.5,531263294.5,22365.095,1.0,12.0,12156446804.5,627608.0,0.0,46414127075.0,141.5,141.5,0.0,1370302.5,115914.0,10.701,88836530450.0,1029374.0,98734.0,7616.0,2316136.0,88830211627.5,427.5,14082.0,26927.5,11.89,6684672.0,1990656.0,1810432.0,100.0,0.0,1.0,2.0,0.0,0.0,606208.0,0.0,0.0,1990656.0
nbody_50000000_v2_original_O3flag,g++-6,2018-10-26,3.5308635,59.114999999999995,50.269999999999996,2.12,0.03,516.0,12.594999999999999,3.455,2012.5,1.0,0.14,0.055,0.03,0.15500000000000003,0.0,4.6,0.09,82.28,13.105,0.04,0.2,74.06,83.5,85.0,98.97,100.845,99.58,0.855,0.845,3.5366679005,1.0,0.87,0.0,0.0,0.125,57610902520.0,0.0,50016882948.72,0.0,7205301412.96,0.29,7.265,3.51,14402725630.0,4.0725,50403916326.0,0.0,0.0,2.16,14402725630.0,50403916326.0,3.51,3536.065,1.0,14404403905.5,4.073,1.0,6691830789.5,84702950.5,3536.0699999999997,1.0,10.5,2051822764.5,26207.0,0.0,5509925371.0,142.0,142.0,0.0,425284.5,38650.5,15.623999999999999,10713344109.0,171749.5,22969.5,1742.0,422183.5,10711868766.5,82.5,2733.0,4569.0,1.33,6680576.0,1998848.0,1820672.0,100.0,0.0,1.0,4.0,0.0,4096.0,606208.0,0.0,0.0,1998848.0
nbody_50000000_v2_original_O3flag,g++-7,2019-11-14,2.5181649999999998,44.415,38.135,1.52,0.02,521.5,12.73,3.14,1643.0,3.5,0.235,0.15,0.045,0.28,0.0,6.765000000000001,0.185,79.36500000000001,13.690000000000001,0.035,0.29000000000000004,73.17,88.5,91.0,98.735,101.57499999999999,99.535,0.9299999999999999,0.915,2.534008638,1.0,0.81,0.0,0.0,0.19,40980895264.0,0.0,33176009431.06,0.0,7786370100.16,0.31,7.56,3.21,10245223816.0,4.066,32845559929.0,0.0,0.0,2.16,10245223816.0,32845559929.0,3.205,2533.495,1.0,10241312756.5,4.068,1.0,4781429499.5,60538983.0,2533.495,1.0,13.0,700692031.5,18598.0,0.0,5003477580.5,141.0,141.0,0.0,178323.0,21250.5,15.518,8313061332.5,97071.0,10805.0,985.5,278145.0,8311134667.5,141.5,2610.5,2987.5,1.33,6684672.0,2002944.0,1824768.0,96.9,0.0,1.0,5.0,0.0,0.0,606208.0,0.0,0.0,2002944.0
nbody_50000000_v2_original_O3flag,g++-8,2021-05-14,2.8255045,49.83,42.785,1.7,0.02,519.0,12.69,2.98,1833.0,4.0,0.25,0.11000000000000001,0.04,0.30000000000000004,0.0,6.3,0.29500000000000004,79.945,13.715,0.05,0.325,73.06,88.0,88.0,98.88,101.515,99.435,0.875,0.855,2.852320588,1.0,0.75,0.01,0.0,0.24,46363045320.0,463630453.2,34772283990.0,0.0,11127130876.8,0.33,7.025,3.0,11590761330.0,4.068,34808729128.5,0.0,0.0,2.16,11590761330.0,34808729128.5,3.005,2851.625,1.0,11592367154.5,4.0695,1.0,5385668871.5,68177689.0,2851.63,1.0,7.5,651233012.0,19454.0,0.0,6206373147.0,141.5,141.5,0.0,366660.0,45884.0,16.2135,8563935162.0,130666.0,15268.5,1499.0,391157.5,8555171965.5,137.5,3231.0,4300.0,1.33,6684672.0,1990656.0,1812480.0,100.0,0.0,1.0,4.0,0.0,0.0,606208.0,0.0,0.0,1990656.0
nbody_50000000_v2_original_O3flag,g++-9,2022-05-27,2.7882205,46.775000000000006,39.8,1.68,0.025,520.0,12.695,2.93,1778.5,3.0,0.2,0.07500000000000001,0.03,0.225,0.0,5.53,0.1,80.91499999999999,13.515,0.03,0.245,73.465,86.0,86.0,98.85499999999999,101.55000000000001,99.55,0.915,0.895,2.7812239859999996,1.0,0.75,0.0,0.0,0.25,45338190342.0,0.0,33981133443.0,0.0,11334547585.5,0.33,7.0,2.99,11334547585.5,4.074,33864715466.5,0.0,0.0,2.16,11334547585.5,33864715466.5,2.99,2780.52,1.0,11337738068.5,4.0755,1.0,5254465618.0,66521367.0,2780.52,1.0,15.0,751429766.0,21372.5,0.0,5105354953.0,142.0,142.0,0.0,176693.0,24307.0,14.5365,8155106305.5,105512.5,9451.5,699.5,316673.5,8161824325.0,114.0,2434.0,2875.5,1.33,6684672.0,1957888.0,1781760.0,100.0,0.0,1.0,3.5,0.0,0.0,606208.0,0.0,0.0,1957888.0
nbody_50000000_v2_original_O3flag,g++-10,2023-07-07,2.9458115,52.45,45.0,1.77,0.03,519.0,12.68,2.78,1771.0,1.5,0.2,0.06,0.04,0.215,0.0,5.055,0.14500000000000002,81.375,13.469999999999999,0.035,0.245,73.6,87.5,87.5,98.92,101.38499999999999,99.565,0.885,0.865,2.9569874065,1.0,0.71,0.01,0.0,0.29,48102342120.0,480673099.3,34086050955.119995,0.0,13922471516.88,0.35,6.665,2.83,12025585530.0,4.072,33993183853.5,0.0,0.0,2.16,12025585530.0,33993183853.5,2.83,2956.425,1.0,12017701131.0,4.0735,1.0,5585461378.0,70700451.5,2956.44,1.0,5.5,751577068.0,17701.5,0.0,5062941345.5,141.0,141.0,0.0,214956.0,24139.5,10.866499999999998,7910975441.5,162812.0,29840.0,10088.5,419523.0,7904830417.5,236.0,3753.5,4063.5,1.33,6684672.0,1996800.0,1818624.0,100.0,0.0,1.0,5.0,0.0,0.0,606208.0,0.0,0.0,1996800.0
nbody_50000000_v2_original_O3flag,g++-11,2023-05-29,2.934154,50.49,43.135,1.7650000000000001,0.03,519.5,12.68,2.81,1859.5,4.0,0.14,0.07,0.04,0.23,0.0,5.445,0.175,80.945,13.315000000000001,0.045,0.275,73.595,89.0,91.0,98.795,101.51,99.53999999999999,0.9,0.885,2.9490496950000002,1.0,0.71,0.0,0.0,0.29,47805226214.0,0.0,33941710611.94,0.0,13851175439.699999,0.35,6.74,2.855,11951306553.5,4.0725,34121746463.5,0.0,0.0,2.16,11951306553.5,34121746463.5,2.85,2948.495,1.0,11950206900.5,4.069,1.5,5554164172.0,70310415.0,2948.49,1.0,7.5,650707408.0,21771.0,0.0,5056190603.5,142.5,142.5,0.0,395884.0,113139.5,19.653,7905499289.0,157639.5,24552.0,2682.0,463669.5,7912996800.5,430.0,3163.5,3589.0,1.33,6684672.0,2023424.0,1847296.0,100.0,0.0,1.0,4.0,0.0,0.0,606208.0,0.0,0.0,2023424.0
nbody_50000000_v2_original_O3flag,g++-12,2023-05-08,2.8622715000000003,49.64,42.28,1.72,0.03,519.5,12.69,3.0,1896.0,2.0,0.21,0.09,0.03,0.21000000000000002,0.0,6.074999999999999,0.135,80.53,13.49,0.04,0.235,73.49000000000001,87.5,88.0,98.83,101.58,99.56,0.975,0.95,2.8674133084999998,1.0,0.76,0.0,0.0,0.24,46637535828.0,0.0,35444527229.28,0.0,11189446986.720001,0.33,7.08,3.05,11659383957.0,4.073,35597875171.5,0.0,0.0,2.16,11659383957.0,35597875171.5,3.0549999999999997,2866.615,1.0,11655504027.0,4.0725,1.0,5405531098.5,68401894.0,2866.615,1.0,9.5,750757959.0,17642.0,0.0,5856967533.0,144.0,144.0,0.0,177922.5,21249.0,11.9335,8706272187.0,114387.5,12465.5,1489.5,342844.0,8712753430.5,67.0,3311.5,2979.5,1.33,6684672.0,1992704.0,1816576.0,100.0,0.0,1.0,3.0,0.0,0.0,606208.0,0.0,0.0,1992704.0
nbody_50000000_v2_original_O3flag,g++-13,2023-04-26,2.8624605,50.834999999999994,43.585,1.72,0.03,519.0,12.68,3.0,1761.5,1.5,0.175,0.09,0.04,0.245,0.0,5.455,0.12,81.22,13.48,0.04,0.26,73.55,92.5,92.5,98.745,101.545,99.49,0.94,0.925,2.8588810895,1.0,0.76,0.01,0.0,0.23,46473412786.0,464625889.18,35319793717.36,0.0,10688884940.78,0.33,7.08,3.06,11618353196.5,4.068,35513031733.5,0.0,0.0,2.16,11618353196.5,35513031733.5,3.05,2858.165,1.0,11622708961.0,4.068,1.0,5400292173.5,68338660.5,2858.17,1.0,7.0,751159958.0,19213.0,0.0,5807977571.0,143.5,143.5,0.0,321862.5,29073.5,8.2555,8609236142.5,136683.5,24238.0,1824.5,453487.5,8610434132.5,100.5,3572.0,4474.0,1.33,6684672.0,1974272.0,1794048.0,100.0,0.0,1.0,2.0,0.0,0.0,606208.0,0.0,0.0,1974272.0
